App_ID,游戏名称,最低CPU,最低显卡,最低内存,最低硬盘,最低配置的注意事项,推荐CPU,推荐显卡,推荐内存,推荐硬盘,推荐配置的注意事项
3614960,HARVEST,i5-9400,Nvidia GeForce GTX 1070,8 GB RAM,需要 2 GB 可用空间,,Ryzen 5 5600X,Nvidia GeForce GTX 1650 Super,16 GB RAM,需要 2 GB 可用空间,
1765850,Cat Fish Island,Intel i5 2500K,Nvidia 900 Series+,2 GB RAM,需要 500 MB 可用空间,,Intel i5 2500K,Nvidia 900 Series+,4 GB RAM,需要 500 MB 可用空间,
332810,Midnight Mysteries: Witches of Abraham - Collector's Edition,1.6 GHz Pentium 4 or equivalent,32 MB or more,1 GB RAM,需要 956 MB 可用空间,,,,,,
3306790,Settle and Battle: New Empires,"x86, x64 architecture with SSE2 instruction set support","DX10, DX11, DX12 or Vulkan capable GPUs",,,,,,,,
2330070,Chip's Challenge (Amiga/C64/Lynx/Mega Drive/SNES/Spectrum),,,100 MB RAM,需要 50 MB 可用空间,,,,,,
2759530,Virtual Jigsaw Puzzles,Duel Core 1ghz,Integrated Graphics,512 MB RAM,需要 512 MB 可用空间,,,,,,
3766820,Curtains The Clown,i5-8250U 1.6GHz,Integrated graphics or equivalent 128MB,500 MB RAM,需要 514 MB 可用空间,附注事项: 30 FPS - 1024x768 resolution,AMD Ryzen 3 8300G,GeForce GTX 1050 2GB,500 MB RAM,需要 514 MB 可用空间,附注事项: Uncapped FPS - 1920x1080 resolution
2132520,The Magic World,2 core,GTX 580,4 GB RAM,需要 20 GB 可用空间,,4 core,GTX 1080,8 GB RAM,需要 25 GB 可用空间,
3653610,独行天启,,GTX1050TI,6 GB RAM,需要 10 GB 可用空间,,,RTX4060,16 GB RAM,需要 15 GB 可用空间,
3629550,BERENICE: Videogame,Intel Core I5 / AMD Ryzen 5,NVIDIA GEFORCE GT 1030 / AMD RADEON RX560X,4 GB RAM,需要 4 GB 可用空间,,INTEL CORE I7 / AMD RYZEN 7,NVIDIA GEFORCE RTX 3060 / RADEON EX 6700 XT,8 GB RAM,需要 4 GB 可用空间,
1769750,Jumpilla,2 GHz,,2 GB RAM,需要 30 MB 可用空间,,2 Ghz,,4 GB RAM,需要 50 MB 可用空间,
2956580,Vacation Adventures: Park Ranger 16 Collectors Edition,1 Ghz,,1024 MB RAM,,,,,,,
3575380,Dungeon Escape,,,8 GB RAM,需要 1 GB 可用空间,,,,8 GB RAM,需要 1 GB 可用空间,
2136990,Ultimate Destruction Simulator,2.4 GHz x 4,GTX 760,,需要 800 MB 可用空间,,3.4 GHz x 4,GTX 1660,,需要 800 MB 可用空间,
3524900,Space Base Defense,dual core,integrated graphics,8 GB RAM,需要 5 GB 可用空间,,quad core,8gb video memory,16 GB RAM,需要 5 GB 可用空间,
3940500,Manekin: The Lost Island,Intel Core i5-8400 / AMD Ryzen 3 3100,NVIDIA GTX 1050 Ti / AMD RX 560 (4 GB VRAM),8 GB RAM,需要 10000 MB 可用空间,,Intel Core i5-11400F / Ryzen 5 5600,NVIDIA GTX 1660 Super / AMD RX 6600,16 GB RAM,需要 15000 MB 可用空间,
3281330,A Simple Ball Game,"Intel/AMD Quad-Core, 2.5 GHz","NVIDIA 1000 Series/AMD 500 Series, 2GB VRAM",8 GB RAM,需要 750 MB 可用空间,,"Intel/AMD 6-Core, 3.2 GHz","NVIDIA 2000 Series/AMD 5000 Series, 4GB VRAM",8 GB RAM,需要 750 MB 可用空间,
1549990,Oaths of Light - Chapter I,Intel® Core™ i3-9100 / AMD Ryzen™ 3 3200G,NVIDIA® GeForce GTX™ 1060 6GB / AMD Radeon™ RX 580 8GB,8 GB RAM,需要 12 GB 可用空间,附注事项: SSD Disk recommended,Intel® Core™ i7-8700 / AMD Ryzen™ 5 3600,Nvidia 2060 Super / RX 5700 XT (8GB+ of VRAM),16 GB RAM,需要 12 GB 可用空间,附注事项: SSD Disk recommended
2062840,Animperium,Intel Core i3 or AMD Ryzen 3,NVIDIA GeForce GTX 1050 Ti or AMD Radeon RX 6500 XT,4 GB RAM,需要 1 GB 可用空间,,Intel Core i5 or AMD Ryzen 5,NVIDIA GeForce GTX 1080 or AMD Radeon RX 6700 XT,8 GB RAM,需要 2 GB 可用空间,
2305880,Hexapoda,Core 2 Duo,OpenGL 3.0 support,2 GB RAM,需要 250 MB 可用空间,,Core 2 Duo,OpenGL 3.0 support,4 GB RAM,需要 250 MB 可用空间,
3584010,Fastidious,Intel or AMD Quad-Core 3.4GHz processor,GeForce GTX 1070 or equivalent,4 GB RAM,需要 4 GB 可用空间,,,,,,
3912580,Lovecraft's Cat,Intel Core i3-4340 or better,Compatible OpenGL / DirectX 11+ GPU (integrated graphics OK),8 GB RAM,需要 2 GB 可用空间,,Intel Core i5 or better,GTX 1050 or better if using many visual effects,16 GB RAM,需要 3 GB 可用空间,
2676040,Statera: Aurum,AMD Ryzen 2600,RX 580 4 GB,8 GB RAM,需要 27 GB 可用空间,,AMD Ryzen 2600 or higher,RX 580 8 GB or higher,16 GB RAM,需要 27 GB 可用空间,
1607460,Virtual Near Death Experience,Intel Core i5-4590 / AMD FX 8350,NVIDIA GTX 1050 TI / AMD Radeon RX 470 or greater,4 GB RAM,需要 500 MB 可用空间,,Intel Core i5-4590 / AMD FX 8350,NVIDIA GTX 1050 TI / AMD Radeon RX 470 or greater,4 GB RAM,需要 500 MB 可用空间,
3949650,DecaDungeons™,Intel Core i5-760 (4 * 2800) or equivalent / AMD Athlon II X4 645 AM3 (4 * 3100) or equivalent,"AMD Radeon HD 6670, GeForce GTX 200 series with at least 1GB",8 GB RAM,需要 150 MB 可用空间,附注事项: Performance is not guaranteed under a virtual or emulated environment.,Intel Core i5-4670K (4 * 3400) or equivalent / AMD FX-6350 (6 * 3900) or equivalent,GeForce GTX 660 (2048 MB) / Radeon HD 7970 (3072 MB),8 GB RAM,需要 150 MB 可用空间,附注事项: Performance is not guaranteed under a virtual or emulated environment.
1584060,Battle Guns Simulator,Pentium,Intel Hd Graphics,,需要 100 MB 可用空间,,Dual Core,Geforce 210,,需要 100 MB 可用空间,
2382490,Salah Simulator,Intel i3-3100 or AMD Ryzen 1200X,NVIDIA GTX 660 or AMD Radeon HD 7950,4 GB RAM,需要 1 GB 可用空间,,Intel i5-3300 or AMD Ryzen 1600,NVIDIA GTX 1050Ti or AMD Radeon RX 470,8 GB RAM,需要 1 GB 可用空间,
4149790,Bloodtide Tower Defense,Intel i3-6100 / Ryzen 3 1200,Intel UHD 620 / NVIDIA GT 1030 / AMD R5 240,4 GB RAM,需要 500 MB 可用空间,附注事项: It will probably still run decently on hardware older than what is described here.,Ryzen 5 3600 / i5-10400,GTX 1050 Ti / RX 560 or newer,8 MB RAM,需要 500 MB 可用空间,
3829660,Catgirl Simulator,Intel Core 2 Duo or better,DirectX 9/OpenGL 4.1 capable GPU,2 GB RAM,需要 1 GB 可用空间,,Intel Core 2 Duo or better,DirectX 9/OpenGL 4.1 capable GPU,2 GB RAM,需要 1 GB 可用空间,
3590840,DOLLMAKER,Intel Core i7-7700HQ 2.8GHz,Nvidia Geforce GTX 1050,4 GB RAM,需要 1500 MB 可用空间,,,,,,
2318230,Behind the Frame: The Finest Scenery VR,Intel Core i5-4590 / AMD FX 8350,NVIDIA GTX 970 / AMD Radeon R9 290,4 GB RAM,需要 4 GB 可用空间,,Intel Core i5-11600K / AMD Ryzen 5 3600X,NVIDIA RTX 2060 / AMD RX 5700,8 GB RAM,需要 8 GB 可用空间,
1539080,The Immortal,1.8 GHz,DirectX 7 or later,512 MB RAM,需要 1 GB 可用空间,,,,,,
3590020,Roulette Pro Simulator,Intel Core i3,NVIDIA GeForce 400 Series or later,4 GB RAM,需要 250 MB 可用空间,,Intel Core i5,NVIDIA GeForce 700 Series or later,8 GB RAM,需要 250 MB 可用空间,
3976490,A Christmas Carol: But With Anime Girls,1.8 GHz Dual-Core CPU,Integrated Graphics,4 GB RAM,需要 4 GB 可用空间,,,,,,
3378340,Endless Vine,Intel Core i5-2500K,NVIDIA GeForce GTX 750,,需要 2 GB 可用空间,,Intel Core i5-5500K,NVIDIA GeForce RTX 3060,,需要 2 GB 可用空间,
1285620,Alone Journey,Dual Core 2.0GHz or equivalent processor,Direct X 9.0c compliant video card with 512MB-RAM and 192 bit or 256 bit,1 GB RAM,需要 1000 MB 可用空间,,,,,,
3293830,千灯巷 Thousand Lantern Lane,inter(R)Core(TM) i3-370m,NVDIA GeFoce GTX 760(128 MB),3 GB RAM,需要 3 GB 可用空间,附注事项: any normal PC can play,inter(R)Core(TM) i5,NVDIA GeFoce RTX 4090Ti（12GB）,4 GB RAM,需要 4 GB 可用空间,附注事项: any normal PC can play
3861030,Blind Trust: The City,Intel Core i5-6600@ 3.1 GHz or AMD R5 1600X @ 3.5 GHz or equivalent,Minimum: NVIDIA GeForce RTX 3060 or equivalent,32 GB RAM,需要 2 GB 可用空间,"附注事项: Always make sure the player with the more powerful PC is the host (listen server) for the smoothest gameplay experience. A high-speed internet connection and a stable connection between players are required to play, as this is only a multiplayer game. Hosting sessions may also require more RAM than joining — 16 GB is the minimum, but 32 GB is recommended if hosting.",,,,,
1204250,CYSMA,IntelCore I3 550,Nvidia GTX 710M 1gb,4 GB RAM,需要 1 GB 可用空间,,IntelCore I5 7200,Nvidia Gtx 960M 2gb,4 MB RAM,需要 1 GB 可用空间,
2280570,WAR ON THE STREET,Any Dual-core 2.8 GHz,2GB VRAM,6 GB RAM,需要 300 MB 可用空间,,,,,,
1235350,Weed County,Intel i5 2Ghz,2 GB video memory,4 GB RAM,需要 70 MB 可用空间,,,,,,
2396400,Canvas Menagerie,AMD,,,需要 600 MB 可用空间,,,,,,
2972710,Winter Winds,,,4 GB RAM,需要 558 MB 可用空间,,,,,,
524350,TileDynasty FPS Arena,Intel i5 Processor 2.4 GHz Dual Core,Video card supporting shader model 3.0,4 GB RAM,需要 2 GB 可用空间,,Intel i7 Processor 2.4 GHz+ Quad Core,Video card supporting shader model 3.0,8 GB RAM,需要 2 GB 可用空间,
1228490,Politicking,1.6GHZ,2 GB Memory,2 GB RAM,需要 10 GB 可用空间,,2.4 GHZ,4 GB Memory,4 GB RAM,需要 10 GB 可用空间,
2394630,Cursed Fables: Twisted Tower,2.0 GHz,N/A,1024 MB RAM,需要 909 MB 可用空间,,,,,,
1018560,Emoji Charades,,Graphics card with DX10 (shader model 4.0) capabilities.,2 GB RAM,需要 2 GB 可用空间,附注事项: Requires a free mobile phone controller app to play (iOS / Android),,Graphics card with DX10 (shader model 4.0) capabilities.,4 GB RAM,需要 2 GB 可用空间,附注事项: Requires a free mobile phone controller app to play (iOS / Android)
4125220,Press The Button: You Can Win!,Intel Core i5-7300U,Integrated,2 GB RAM,需要 200 MB 可用空间,,,,,,
3283790,Ryder,4 core CPU @ 2.5 GHz,4 GB VRAM; GeForce GTX 970,6 GB RAM,需要 3 GB 可用空间,,6 or 8 core CPU @ 3.0 GHz,6+ GB VRAM; GeForce RTX 2070,12 GB RAM,需要 3 GB 可用空间,
3138800,Twizzle Puzzle: Dragons,Intel or AMD 2 Ghz,"Intel HD Graphics, AMD Radeon Graphics, NVIDIA GeForce",2 GB RAM,需要 900 MB 可用空间,,Intel or AMD 2.4 Ghz,"Intel HD Graphics, AMD Radeon Graphics, NVIDIA GeForce",3 GB RAM,需要 900 MB 可用空间,
3849420,Pond,Intel Core i3-6100 or AMD FX-6300,Integrated GPU (Radeon 680M or equivalent),4 GB RAM,需要 3 GB 可用空间,,,,,,
3985600,Red Siren: Space Defense,2.0 GHz Processor,OpenGL 2.0 compatible graphics,8192 MB RAM,需要 1 GB 可用空间,,,,,,
3995470,Coin idle,Intel i5 5500 / AMD Ryzen 5 5600X,Any,1 GB RAM,需要 1 GB 可用空间,,Intel i5 10500 / AMD Ryzen 7+,Any,2 GB RAM,需要 2 GB 可用空间,
2297880,CODING ROBO,Intel i3-2100 / AMD A8-5600k,GeForce GTX 630 / Radeon HD 6570,4 GB RAM,需要 700 MB 可用空间,,,,,,
3841600,Swordmancy,Yes,,,,,,,,,
717540,De Mambo,Intel Core2 Duo T7600 @ 2.33GHz or AMD Athlon 64 FX-60 Dual Core,nVidia GeForce 520M or Intel HD 4000,4 GB RAM,需要 1 GB 可用空间,附注事项: Xbox or Playstation controllers recommended.,Intel Core i5 750 @ 2.67GHz or AMD Phenom II X4 945,nVidia GeForce GTX 260 or ATI Radeon HD 5670,6 GB RAM,需要 2 GB 可用空间,附注事项: Xbox or Playstation controllers recommended.
2921520,You Are My Treasure,1.8 GHz Pentium 4,Integrated Graphics Chip,1 GB RAM,,,,,,,
3638240,Scionide,Intel Core i5-4670,GTX 1060-1080,16 GB RAM,需要 7 GB 可用空间,,Intel Core i7-4790k,GPU RTX 3070,16 GB RAM,需要 7 GB 可用空间,
1830640,Minigolf Adventure,Intel i5-2500,NVIDIA 730 GTx / 2 GB vRAM,4 GB RAM,需要 2 GB 可用空间,,Intel i7-4700,NVIDIA 1060 GTx / 3 GB vRAM,8 GB RAM,需要 2 GB 可用空间,
574520,EnterVR,Intel Core i5 4590 or greater,NVIDIA: GTX 1060 / GTX 970 / GTX TITAN or greater. | AMD: RX 480 / R9 390 / R9 290 or greater,4 GB RAM,需要 650 MB 可用空间,,Intel Core i5 6400 or greater,NVIDIA: GTX 1060 / GTX 970 / GTX TITAN or greater. | AMD: RX 480 / R9 390 / R9 290 or greater,8 GB RAM,需要 1024 MB 可用空间,
4067920,Tiny Friends Desktop Pet,1 Ghz,Nvidia Geforce GTX 560,200 MB RAM,需要 300 MB 可用空间,,1 Ghz,,200 MB RAM,需要 300 MB 可用空间,
3332690,Sweet Home 3: Look and Find Collector's Edition,1.5 GHz,1GB,256 MB RAM,需要 800 MB 可用空间,,1.5 GHz or higher,1GB or higher,512 MB RAM,需要 800 MB 可用空间,
1269400,100-Player Twitch Chat Party Pack,64-bit Intel-compatible dual core CPU,DX11 compliant graphics card,2 GB RAM,需要 100 MB 可用空间,附注事项: Twitch account REQUIRED,,,,,附注事项: Twitch account REQUIRED
2172920,Christmas Wonderland 4,1Ghz,,512 MB RAM,需要 400 MB 可用空间,,,,,,
3317560,Fated Thread,2 GHz,DirectX 9.0 or higher,128 MB RAM,需要 1000 MB 可用空间,,,,,,
3635960,クマ吉＆ニャン蔵の爆誕☆破壊神DX,3GHz,Direct X 10 compatible graphics card,8 GB RAM,需要 64 GB 可用空间,,,,,,
1535880,The Curse of Illmoore Bay,1Ghz,256 MB Video RAM,1 GB RAM,需要 25 MB 可用空间,附注事项: Emulation used under GNU v2 - mednafen. Microsoft .NET 4.6.1 is also required.,,,,,
3226580,Monsters & Magics: Digital Card Game,"x86_32 CPU with SSE2 instructions, x86_64 CPU",Integrated graphics with full OpenGL 3.3 support,2 GB RAM,需要 2 GB 可用空间,,,,,,
450150,Campgrounds: The Endorus Expedition Collector's Edition,1.2 GHz,,512 MB RAM,需要 366 MB 可用空间,,,,,,
2183800,Actua Golf,,,100 MB RAM,需要 500 MB 可用空间,,,,,,
3262870,Bird Simulator 24,Intel Core i7-3770,AMD RX 580 4GB GDDR5,8 GB RAM,需要 2 GB 可用空间,,,,,,
3054260,マーダーミステリーＪ,Intel Core2 Duo 2.4ghz+,Integrated Graphics,2 GB RAM,需要 400 MB 可用空间,,Intel Core i-5 2.8Ghz,Nvidia 600 Series GPU or Equivalent,4 GB RAM,需要 500 MB 可用空间,
2946890,The Untold Legends: Baba Yaga,"Intel i5-4430, AMD Ryzen 3 1200","NVIDIA GTX 960 (4 GB), AMD R9 290X (4 GB)",8 GB RAM,需要 126 GB 可用空间,,"Intel i7-4770, AMD Ryzen 5 1500X",NVIDIA GTX 4090 ( 24 GB),16 GB RAM,需要 126 GB 可用空间,
1367950,Aeloren Tactics,Intel® Pentium® 4 2.0 GHz equivalent or faster processor,1024 x 768 pixels or higher desktop resolution,512 MB RAM,需要 700 MB 可用空间,,,,,,
932150,WWTF,Intel Core i5,NVidia GT 630,8 GB RAM,需要 200 MB 可用空间,,Intel Core i7,NVidia GT 630,8 GB RAM,,
3928840,Mini PacRunner,Intel i5+,Nvidia 450 GTS/Radeon HD 5750,2 GB RAM,需要 200 MB 可用空间,,,,,,
3018750,Bad Dream,,,,需要 500 MB 可用空间,,,,,,
1439010,键盘魅影,1.0 GHz Dual Core processor,GT 220 or HD 6450,1536 MB RAM,需要 1 GB 可用空间,,2.0 GHz Dual Core processor,GTX 1050 or R9 270X,3 GB RAM,需要 1536 MB 可用空间,
2694530,The Cat,Intel Core 2 Duo E5200,,2 GB RAM,,,Intel Core i3,,4 GB RAM,,
1964990,Galactic Explorers,Core 2 Duo,Discreet video card,2 GB RAM,,,,,,,
2254390,Neptune's Garden,Intel Core i5,NVIDIA GeForce GTX660,4 GB RAM,需要 700 MB 可用空间,,,,,,
3926020,Hunk&Doggo : eat.nap.dig.idle.,Intel® Core™ i3 @ 3.2 GHZ,IntelHDGraphics630,4 GB RAM,需要 150 MB 可用空间,,,,,,
2538570,M.E.R.C. Genesis,Intel 1.2 Ghz or equivalent,Intel (R) HD Graphics or equivalent,4 GB RAM,需要 5 GB 可用空间,"附注事项: The game might run on lower specs, but that configuration will not be supported.",Intel (R) i7 - 980 CPU 3.33 GHz,GeForce or ATI Graphic Accelerator,4 GB RAM,需要 5 GB 可用空间,
673480,Timbertales,1 Ghz 32 Bit oder 64 Bit,Grafikkarte mit Pixel Shader 2.0 und Vertex Shader 2.0 (Vertex Shader kann auch per Softwareemulation unterstützt werden),1 GB RAM,需要 400 MB 可用空间,,1+ GHz 32 Bit oder 64 Bit,"Grafikkarte der letzten vier Jahre (Pixel Shader 3.0, Vertex Shader 3.0)",2 GB RAM,需要 400 MB 可用空间,
1407530,剑决,Intel i3-6100 or AMD Athlon X4 651,1 GB DRAM Nvidia GTX 750 or AMD Radeon R7 series,4 GB RAM,需要 10 GB 可用空间,,Intel i5 7400 or AMD R5 2600,2 GB DRAM Nvidia GTX 1050ti or AMD Radeon R9 series,8 GB RAM,需要 10 GB 可用空间,
1064050,Rick Rack,2 GHz Intel i5 or better,Will work on Intel HD graphics. 30 fps.,4 GB RAM,需要 350 MB 可用空间,附注事项: Requires 720p or higher resolution and outputs 16:9 aspect only,2GHz processor or faster,DirectX 9-compatible graphics card with at least 2GB of video memory,4 GB RAM,需要 350 MB 可用空间,
1732240,Virtual Journey Into the Metaverse,Intel i5-4590 equivalent or greater,nvidia 970 or equivelent,8 GB RAM,需要 3 GB 可用空间,,Intel i5-4590 equivalent or greater,1080 and up,16 GB RAM,需要 3 GB 可用空间,
1782520,Marble Puzzle Blast - Rescue Adventure,2.0 GHz,256 MB VRAM,2 GB RAM,需要 2 GB 可用空间,,2.5 GHz,512 MB VRAM,2 GB RAM,需要 2 GB 可用空间,
1903220,Paint To Pixel,Intel i5-4590 / AMD Ryzen 5 1500X or greater,GTX 1060 or greater,8 GB RAM,需要 2 GB 可用空间,,,,,,
1825040,Grow Flow,1.0 Ghz Dual Core,8 GB,1 GB RAM,需要 5 GB 可用空间,,,,,,
2326890,1980s & 90s Style - Retro Track Car Racer,Dual Core CPU,256MB GPU,3 GB RAM,需要 9 GB 可用空间,附注事项: Resolutions with medium detail (_640x360_with_256MB_GPU_) (_960x540_with_512MB_GPU_) (_1280x720_with_1GB_GPU_) (_1920x1080_with_2GB_GPU_) (_3840x2160_with_4GB_GPU_) (_7680x4320_with_8GB_GPU_),Dual Core CPU or better,2GB GPU or more,4 GB RAM,需要 9 GB 可用空间,
1364400,The Holy City,Intel i7-7980,Nvidia GeForce GTX 1060,32 GB RAM,需要 31 GB 可用空间,,,,,,
3112540,Horror Office,Intel Core I5 or AMD equivalent,NVIDIA GeForce GTX 960,8 GB RAM,需要 1 GB 可用空间,,,,,,
3183330,Deep Sea Arena,Intel Core I5 2.6GHz,GeForce GTX 700 series,1 GB RAM,需要 1 GB 可用空间,,,,,,
2929570,Escape The Evil,i5-2500 3.30 GHz or better,NVIDIA GeForce GTX 670 or AMD Radeon Radeon RX 560 & above,4 GB RAM,需要 4 GB 可用空间,附注事项: Plays on most systems.,,,,,
843710,Déjà Vu,"x86, x64 architecture with SSE2 instruction set support.","DX10, DX11, DX12 capable.",1 GB RAM,需要 100 MB 可用空间,,,,,,
3628000,Man Without Clothes Runner,i3,nvidia 1000 series,2 GB RAM,需要 2 GB 可用空间,,i5,nvidia 2000 series,4 GB RAM,需要 2 GB 可用空间,
3794710,Finding Cool Sticks,Core i5 or AMD equivalent,4 GB VRAM,8 GB RAM,需要 5 GB 可用空间,,,Nvidia 3050 or AMD equivalent,16 GB RAM,,
3529320,Relatos Silenciados: Visita Indesejada,Intel(R) Pentium(R) CPU N3700 @ 1.60GHz 1.60 GHz,,4 GB RAM,,,Intel(R) Pentium(R) CPU N3700 @ 1.60GHz 1.60 GHz,,8 GB RAM,,
1013600,Rodent Warriors,"2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devices",2006 or newer Graphics Card,2 GB RAM,需要 500 MB 可用空间,,"2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devices",2006 or newer Graphics Card,8 GB RAM,需要 500 MB 可用空间,
926070,Fear for Sale: City of the Past Collector's Edition,1.6 GHz,,1024 MB RAM,需要 1222 MB 可用空间,,,,,,
1305880,Apparitions: Kotsmine Hills,1.6 Ghz,,512 MB RAM,需要 100 MB 可用空间,,,,,,
2546930,Space Dezinsector,Intel Core i3,NVIDIA GeForce 840M,8 GB RAM,需要 3 GB 可用空间,,Intel Core i5,NVIDIA GeForce RTX 2070 Super,8 GB RAM,需要 3 GB 可用空间,
1641880,Raising Torolith,"Intel(R) Core(TM) i7-4720HQ or equivalent @2.6GHz, 4 cores",Nvidia 950M or equivalent,8 GB RAM,需要 2 GB 可用空间,,Intel(R) Core(TM) i7-4720HQ or better,Nvidia 950M or better,8 GB RAM,需要 2 GB 可用空间,附注事项: Lower specs will run the game but not as smoothly (which could affect your experience).
1206010,DonDon Busters!!,core i3 2.4 Ghz,intel hd 4000,2 GB RAM,需要 600 MB 可用空间,,,,,,
931810,Attack on I-Ching  进击的易经,1.6 GHz,intel Graphics,4 GB RAM,需要 500 MB 可用空间,附注事项: 1280x768 or better Display. Lag may occur from loading menus or maps. Turn off other programs before running the game.,1.6 GHz,NIVIDIA OR AMD,8 GB RAM,需要 1 GB 可用空间,附注事项: 1280x768 or better Display. Lag may occur from loading menus or maps. Turn off other programs before running the game.
2106590,Dyestributor,Intel Core i5 or later,NVIDIA GeForce GTX 550/equivalent or higher,4 GB RAM,需要 30 MB 可用空间,附注事项: You can run this game on a potato,Intel Core i7 or later,NVIDIA GeForce GTX 760/equivalent or higher,8 GB RAM,需要 100 MB 可用空间,附注事项: We recommend playing this game on something better than a potato
1031470,Beasty Karts,SSE2 instruction set support.,Graphics card with DX10 (shader model 4.0) capabilities.,1 GB RAM,需要 300 MB 可用空间,,,,,需要 300 MB 可用空间,
496610,Push The Crate: Remastered Edition,Core 2 Duo E8200 2.66GHz or Phenom II X2 545,DirectX 11 compatible graphics card with at least 1GB dedicated VRAM.,4 GB RAM,需要 3 GB 可用空间,附注事项: The use of mobile GPUs can sometimes cause problems and is not recommended.,Core 2 Quad Q9550 2.83GHz or Phenom II X4 955,DirectX 11 compatible graphics card with at least 1GB dedicated VRAM.,4 GB RAM,需要 3 GB 可用空间,附注事项: The use of mobile GPUs can sometimes cause problems and is not recommended.
2420970,Classified: Death in the Alley,200 Mhz Pentium processor or higher,Must support minimum of Direct3D 9,1024 MB RAM,需要 512 MB 可用空间,,200 Mhz Pentium processor or higher,Must support minimum of Direct3D 9,1024 MB RAM,需要 512 MB 可用空间,
2736720,Hazard School : Bully Fight,Intel Core i3,Graphic card with DX9 o DX11,4 GB RAM,需要 300 MB 可用空间,,,,,,
3301140,Xtreme Club Racing,Intel Core i3 or AMD equivalent,Nvidia GeForce GTX650 or AMD equivalent,2 MB RAM,需要 1500 MB 可用空间,,,,,,
1572970,Liberation Mutagenix,Dual Core Processor,OpenGL 2.1 compatible,2 GB RAM,需要 200 MB 可用空间,,,,,,
3487880,Mariusz: the game,Intel Core i3-6100 / AMD FX-6300,Intel HD Graphics 530 / AMD Radeon R7 240 / NVIDIA GT 710,,需要 200 MB 可用空间,,,,,,
1904590,Project Medved,Intel Core i3,,,需要 3 GB 可用空间,附注事项: 64 bit,Intel Core i5,,,需要 3 GB 可用空间,附注事项: 64 bit
3612460,City Gangster Simulator,Intel Core i3-2100 / AMD,NVIDIA GeForce GTX 460 / AMD Radeon HD 5770,2 GB RAM,需要 550 MB 可用空间,,Intel Core i5-6600 / AMD Ryzen 5,NVIDIA GeForce GTX 960 / AMD Radeon R9 380,4 GB RAM,需要 550 MB 可用空间,
3355910,Help The Dog,Intel Core i3 / AMD Ryzen 3,Nvidia GT 1030,2 GB RAM,需要 300 MB 可用空间,,,,,,
3293100,Scientist Creature,AMD Ryzen 3 1200,NVIDIA GeForce GTX 660,8 GB RAM,需要 4 GB 可用空间,,,,,需要 4 GB 可用空间,
3135800,Fishing Cat,i3 10th gen,NVidia GTX 1050,100 MB RAM,需要 300 MB 可用空间,,i3 10th gen,NVidia GTX 1050,100 MB RAM,需要 300 MB 可用空间,
